Pair_UID,X_unitNum,Y_unitNum,X_area,Y_area,XY_Dist,condition,alignedName,rhoRaw_50ms,pvalRaw_50ms,rhoRaw_150ms,pvalRaw_150ms,rhoRaw_200ms,pvalRaw_200ms,X_Y_visGrade,X_Y_visType,X_Y_moveGrade,X_Y_errGrade,X_Y_rewGrade,X_Y_poorIso,Y_visGrade,Y_visType,Y_moveGrade,Y_errGrade,Y_rewGrade,Y_poorIso,monkey,sessNum,sess,outcome,satCondition,epoch,sameAreaPair,sameChannelPair,pairCount,signifPlusRho,signifMinusRho,nonSignifRho
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorChoice,Baseline,-0.01102223,0.8865616,0.1567483,0.04122048,0.1936462,0.01139955,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Baseline,1,0,1,0,0,1
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorChoice,Visual,-0.08447272,0.2734192,-0.1094046,0.1555484,-0.180194,0.01870346,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Visual,1,0,1,0,0,1
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorChoice,PostSaccade,0.1311644,0.08820732,0.107467,0.1630451,0.1118101,0.1466056,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorChoice,PostReward,-0.01655377,0.8303466,-0.08130647,0.2918685,-0.1175693,0.1267843,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostReward,1,0,1,0,0,1
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorTiming,Baseline,0.1081543,0.5426278,0.1415792,0.4244656,0.2927039,0.09297245,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Baseline,1,0,1,0,0,1
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorTiming,Visual,0.1004228,0.5720128,0.178006,0.3138417,0.06302621,0.7232572,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Visual,1,0,1,0,0,1
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorTiming,PostSaccade,0.0735027,0.6795193,-0.1795462,0.3096044,-0.1653938,0.3498964,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostSaccade,1,0,1,0,0,1
PAIR_0297,46,43,FEF,FEF,4.03742541726779,FastErrorTiming,PostReward,-0.0623707,0.7260244,0.04987001,0.7794107,0.04886607,0.7837452,4,none,0,0,0,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostReward,1,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateCorrect,Baseline,0.1279565,0.005468259,0.005598939,0.9036437,0.03120597,0.4997443,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateCorrect,Visual,0.008686631,0.8510148,0.07258984,0.1160449,0.04773231,0.3017701,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,Visual,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateCorrect,PostSaccade,0.05165585,0.2637223,0.1191548,0.009722305,0.09899623,0.03189329,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,PostSaccade,0,0,1,1,0,0
PAIR_0296,46,51,FEF,SC,NaN,AccurateCorrect,PostReward,0.001965868,0.9660957,-0.02013022,0.6633484,-0.05309841,0.2506007,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,PostReward,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorChoice,Baseline,0.1894774,0.2613527,0.06936781,0.6833048,0.07808398,0.6459708,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorChoice,Visual,-0.2803581,0.09281812,-0.07239561,0.6702461,-0.0675142,0.6913446,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorChoice,PostSaccade,0.1984595,0.2389939,0.1190515,0.4827981,0.4750022,0.002970734,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorChoice,PostReward,-0.2193571,0.1920785,-0.03517155,0.8362746,-0.01815164,0.9150816,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostReward,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorTiming,Baseline,-0.06875869,0.3937154,-0.1071428,0.183095,-0.09519687,0.2371531,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorTiming,Visual,0.01989593,0.8052751,-0.009079068,0.9104366,0.02691792,0.7387107,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorTiming,PostSaccade,0.007686127,0.9241329,0.04490406,0.5777858,0.07865723,0.3290444,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,AccurateErrorTiming,PostReward,0.1759235,0.02803656,0.07551827,0.348771,0.1379796,0.08584579,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastCorrect,Baseline,-0.06498676,0.1946178,-0.03924213,0.4338104,0.004187079,0.93347,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastCorrect,Visual,-0.03174104,0.5267378,-0.05927185,0.2369014,-0.004114965,0.9346132,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastCorrect,PostSaccade,0.0007982342,0.9873024,-0.01047131,0.8346226,0.04921189,0.3262218,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastCorrect,PostReward,-0.00191776,0.9695002,-0.06713092,0.1802686,-0.0975119,0.05132158,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,Correct,Fast,PostReward,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorChoice,Baseline,0.01121956,0.8845447,0.00851818,0.9122142,0.02791831,0.7178041,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorChoice,Visual,-0.04158882,0.5902427,-0.02942065,0.7033141,0.0004534843,0.9953172,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Visual,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorChoice,PostSaccade,-0.02581697,0.7382405,0.154824,0.04380659,0.2213928,0.00371494,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorChoice,PostReward,0.09697045,0.2083995,0.1512236,0.04901012,0.1335182,0.08259897,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostReward,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorTiming,Baseline,0.2408216,0.1700679,0.05852268,0.7423365,0.3259136,0.05996796,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Baseline,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorTiming,Visual,0.03399356,0.8486387,-0.1429052,0.4200953,-0.05730553,0.7475194,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Visual,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorTiming,PostSaccade,-0.01234735,0.9447458,0.04289171,0.8096672,0.03988121,0.822807,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0296,46,51,FEF,SC,NaN,FastErrorTiming,PostReward,0.07176802,0.6866953,0.2367389,0.1776474,0.2105055,0.2320939,4,none,0,0,0,0,1,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostReward,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateCorrect,Baseline,0.06486041,0.1710289,0.03891051,0.4118354,0.001519132,0.9744496,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateCorrect,Visual,0.06040227,0.2024382,0.007409094,0.875868,-0.03519481,0.4579369,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,Visual,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateCorrect,PostSaccade,-0.02920422,0.5379941,-0.07634874,0.106956,-0.05788932,0.221891,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateCorrect,PostReward,0.09132253,0.05368093,0.1366131,0.003805898,0.158607,0.0007647045,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Accurate,PostReward,0,0,1,1,0,0
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorChoice,Baseline,0.008803725,0.9575794,-0.04647997,0.7787294,0.02813885,0.8649762,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorChoice,Visual,-0.04094061,0.8045529,-0.09298383,0.5734259,-0.02252859,0.891718,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorChoice,PostSaccade,0.2967283,0.0666042,0.1998975,0.2224255,0.1646689,0.3164603,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorChoice,PostReward,-0.065739,0.6909152,0.04826731,0.7704455,0.05588616,0.7354249,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostReward,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorTiming,Baseline,0.1195979,0.1357142,0.03448756,0.6680672,0.1736644,0.02961697,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorTiming,Visual,-0.05275641,0.5116886,0.04049876,0.6145428,-0.004475322,0.9556383,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorTiming,PostSaccade,-0.07494187,0.3509089,-0.002191227,0.978271,0.02455956,0.7601245,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,AccurateErrorTiming,PostReward,-0.05093706,0.526374,-0.02159992,0.788303,0.07974427,0.3208122,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastCorrect,Baseline,0.00949074,0.8525523,0.07477511,0.1425429,0.1043014,0.0405462,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastCorrect,Visual,-0.02891841,0.5710998,0.06102008,0.2316649,0.04077965,0.4243327,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastCorrect,PostSaccade,-0.01404722,0.7832375,-0.07864746,0.1229385,-0.09470949,0.06304246,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastCorrect,PostReward,0.06112071,0.2308947,0.1600487,0.001607076,0.16537,0.001110404,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,Correct,Fast,PostReward,0,0,1,1,0,0
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorChoice,Baseline,0.04488307,0.5670245,0.06004507,0.4436044,0.01116506,0.8868178,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorChoice,Visual,-0.05993665,0.4444293,0.002916536,0.9703424,0.01113124,0.8871584,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Visual,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorChoice,PostSaccade,0.02107447,0.7881773,0.03699223,0.6371246,0.1612705,0.03851094,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorChoice,PostReward,-0.03751225,0.6323949,-0.07554042,0.3348774,-0.06642491,0.3966087,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostReward,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorTiming,Baseline,0.0530413,0.780728,-0.1210022,0.5241627,-0.158617,0.4024892,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Baseline,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorTiming,Visual,0.215048,0.2537736,-0.2011344,0.28652,-0.2587666,0.1673562,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Visual,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorTiming,PostSaccade,0.01644546,0.9312648,0.02039897,0.9147944,-0.04612415,0.8087599,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0302,47,43,SEF,FEF,NaN,FastErrorTiming,PostReward,0.03090959,0.8711928,-0.03798781,0.8420293,-0.00609356,0.9745057,2,sustained,0,0,2,0,4,none,0,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostReward,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateCorrect,Baseline,-0.0383159,0.4190228,-0.0117555,0.804249,-0.02965348,0.5317564,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateCorrect,Visual,-0.0446061,0.3467527,-0.0169897,0.7201767,-0.0555762,0.2409445,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Accurate,Visual,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateCorrect,PostSaccade,0.05875928,0.215011,0.1557184,0.0009558479,0.1280022,0.006731409,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Accurate,PostSaccade,0,0,1,1,0,0
PAIR_0279,47,44,SEF,FEF,NaN,AccurateCorrect,PostReward,0.03860664,0.4154993,0.1209503,0.0104847,0.127613,0.0069019,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Accurate,PostReward,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorChoice,Baseline,0.2524133,0.1210797,0.1235684,0.4535819,0.09107651,0.5813489,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorChoice,Visual,-0.1837162,0.2629096,-0.07918417,0.6318179,-0.08819871,0.5933951,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorChoice,PostSaccade,0.2024685,0.216411,-0.006828206,0.9670925,-0.1247833,0.4491199,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorChoice,PostReward,0.2812469,0.08283924,0.2470346,0.1294825,0.1292967,0.432754,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostReward,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorTiming,Baseline,-0.04732299,0.5561653,0.07028911,0.3817019,0.1143142,0.1539884,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorTiming,Visual,-0.1431014,0.07378555,-0.06976204,0.3852908,-0.1280966,0.109862,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorTiming,PostSaccade,0.001954825,0.9806148,-0.1412505,0.07763468,-0.1614382,0.0433917,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,AccurateErrorTiming,PostReward,0.1136131,0.1565461,0.1206468,0.1322923,0.1564392,0.05039713,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastCorrect,Baseline,0.04982144,0.3289318,0.05157646,0.3121586,0.06829984,0.180541,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastCorrect,Visual,-0.07343168,0.1498761,-0.01011102,0.8430365,-0.01582435,0.7566292,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastCorrect,PostSaccade,0.005344395,0.9166449,-0.05058199,0.3215928,-0.04161635,0.4148817,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastCorrect,PostReward,0.1673806,0.0009628615,0.21301,2.443704e-05,0.2700157,7.117949e-08,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,Correct,Fast,PostReward,0,0,1,1,0,0
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorChoice,Baseline,0.1231815,0.1149625,-0.00116915,0.9881089,0.01385709,0.8597811,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorChoice,Visual,0.141988,0.06887614,-0.003248457,0.966969,0.02621447,0.7382072,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Visual,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorChoice,PostSaccade,-0.08788858,0.2616328,0.02647763,0.735676,0.0346224,0.6588625,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorChoice,PostReward,0.1963544,0.01148126,0.3126454,4.342828e-05,0.331471,1.367299e-05,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorChoice,Fast,PostReward,0,0,1,1,0,0
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorTiming,Baseline,-0.2041334,0.2792438,-0.2215286,0.2393983,-0.1572791,0.4065201,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Baseline,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorTiming,Visual,0.1646352,0.3846382,-0.08446363,0.6572139,-0.07013594,0.7126635,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Fast,Visual,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorTiming,PostSaccade,0.02645933,0.8896163,-0.3335024,0.07170136,-0.5695707,0.00101893,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0279,47,44,SEF,FEF,NaN,FastErrorTiming,PostReward,0.01361929,0.943056,0.2217003,0.239025,0.2302067,0.2210141,2,sustained,0,0,2,0,4,none,3,0,0,0,D,5,D20130830001,ErrorTiming,Fast,PostReward,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateCorrect,Baseline,0.03765008,0.4271577,0.0795219,0.09310637,0.05933331,0.2105561,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Accurate,Baseline,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateCorrect,Visual,-0.006725763,0.8872364,-0.01862733,0.6944987,-0.04458897,0.3469381,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Accurate,Visual,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateCorrect,PostSaccade,0.09637158,0.04169402,0.1078066,0.02263423,0.1306882,0.005654024,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateCorrect,PostReward,0.09946662,0.03552805,0.0672252,0.1559206,0.05158327,0.2764787,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Accurate,PostReward,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorChoice,Baseline,-0.02394116,0.8849725,0.1800762,0.272648,0.08589705,0.6031078,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Baseline,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorChoice,Visual,-0.1213342,0.4618503,-0.1127039,0.4945328,-0.2317266,0.1557667,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,Visual,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorChoice,PostSaccade,0.1362534,0.4081887,0.1280344,0.4372974,0.2060674,0.208182,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorChoice,PostReward,0.1379176,0.4024327,0.1521375,0.3551823,0.1635605,0.3197739,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorChoice,Accurate,PostReward,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorTiming,Baseline,0.06553875,0.4147786,0.1692677,0.03406628,0.1456423,0.06875496,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Baseline,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorTiming,Visual,0.05046478,0.5302208,-0.006044204,0.9401119,-0.0449068,0.5765262,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,Visual,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorTiming,PostSaccade,0.0371173,0.6444248,0.02955978,0.7132434,0.1160101,0.1479316,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostSaccade,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,AccurateErrorTiming,PostReward,-0.06361933,0.4286055,-0.02120091,0.792124,-0.04901466,0.5421197,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorTiming,Accurate,PostReward,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,FastCorrect,Baseline,-0.01147156,0.8222462,-0.02826804,0.5797921,-0.03221765,0.5279834,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Fast,Baseline,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,FastCorrect,Visual,-0.0329757,0.5183154,0.04926877,0.3343321,0.07911514,0.1207201,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Fast,Visual,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,FastCorrect,PostSaccade,-0.02364586,0.6432744,-0.01254946,0.8058619,0.006486479,0.8989189,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Fast,PostSaccade,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,FastCorrect,PostReward,0.1065159,0.03644986,0.1500435,0.003125952,0.1797021,0.0003880783,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,Correct,Fast,PostReward,0,0,1,1,0,0
PAIR_0286,47,45,SEF,FEF,NaN,FastErrorChoice,Baseline,-0.07442234,0.3421006,-0.1017861,0.1932899,-0.1161178,0.1374778,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Baseline,0,0,1,0,0,1
PAIR_0286,47,45,SEF,FEF,NaN,FastErrorChoice,Visual,-0.09311742,0.2342004,-0.02381621,0.7614005,-0.003423648,0.9651887,2,sustained,0,0,2,0,4,none,2,0,0,0,D,5,D20130830001,ErrorChoice,Fast,Visual,0,0,1,0,0,1
